Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,DIG_Digs,DIG_Errors,DIG_Total,SET_Point,SET_Errors,SET_Attempts,SET_Total
2022,70,2022/7/6,5,3,Osaka,Japan,Australia,Japan,1,3,18,15,25,19,-,25,25,23,25,-,SET 4,13,11,1,1,-,11,5,3,19,1,2,2,5,1,5,14,20,6,4,10,20,5,3,8,5,0,13,18
2022,71,2022/7/6,6,3,Gda?sk,Poland,Netherlands,China,3,0,29,12,25,-,-,27,25,13,-,-,ALL SETS,66,43,13,10,-,43,8,23,74,13,9,1,23,10,11,56,77,5,0,44,49,11,4,18,7,0,64,71
2022,71,2022/7/6,6,3,Gda?sk,Poland,Netherlands,China,3,0,29,12,25,-,-,27,25,13,-,-,SET 1,25,16,7,2,-,16,5,12,33,7,5,0,12,2,4,22,28,4,0,23,27,2,2,5,2,0,31,33
2022,71,2022/7/6,6,3,Gda?sk,Poland,Netherlands,China,3,0,29,12,25,-,-,27,25,13,-,-,SET 2,21,10,6,5,-,10,1,3,14,6,2,1,9,5,3,17,25,1,0,10,11,2,2,6,2,0,11,13
2022,71,2022/7/6,6,3,Gda?sk,Poland,Netherlands,China,3,0,29,12,25,-,-,27,25,13,-,-,SET 3,20,17,0,3,-,17,2,8,27,0,2,0,2,3,4,17,24,0,0,11,11,7,0,7,3,0,22,25
2022,71,2022/7/6,6,3,Gda?sk,Poland,China,Netherlands,0,3,27,25,13,-,-,29,12,25,-,-,ALL SETS,39,33,6,0,-,33,19,23,75,6,16,0,22,0,5,49,54,14,10,42,66,15,7,24,12,1,54,67
2022,71,2022/7/6,6,3,Gda?sk,Poland,China,Netherlands,0,3,27,25,13,-,-,29,12,25,-,-,SET 1,22,18,4,0,-,18,9,5,32,4,7,0,11,0,1,27,28,9,2,13,24,6,3,11,6,1,22,29
2022,71,2022/7/6,6,3,Gda?sk,Poland,China,Netherlands,0,3,27,25,13,-,-,29,12,25,-,-,SET 2,9,8,1,0,-,8,9,9,26,1,3,0,4,0,1,11,12,2,5,15,22,7,2,9,1,0,22,23
2022,71,2022/7/6,6,3,Gda?sk,Poland,China,Netherlands,0,3,27,25,13,-,-,29,12,25,-,-,SET 3,8,7,1,0,-,7,1,9,17,1,6,0,7,0,3,11,14,3,3,14,20,2,2,4,5,0,10,15
2022,72,2022/7/6,6,3,Gda?sk,Poland,Slovenia,Serbia,3,0,25,25,25,-,-,15,19,23,-,-,ALL SETS,46,36,6,4,-,36,6,22,64,6,14,1,21,4,11,58,73,6,2,35,43,11,3,14,12,0,51,63
2022,72,2022/7/6,6,3,Gda?sk,Poland,Slovenia,Serbia,3,0,25,25,25,-,-,15,19,23,-,-,SET 1,16,10,3,3,-,10,3,6,19,3,2,0,5,3,3,18,24,2,2,9,13,5,0,5,2,0,16,18
2022,72,2022/7/6,6,3,Gda?sk,Poland,Slovenia,Serbia,3,0,25,25,25,-,-,15,19,23,-,-,SET 2,14,12,1,1,-,12,2,9,23,1,6,0,7,1,4,20,25,2,0,10,12,5,0,5,6,0,16,22
2022,72,2022/7/6,6,3,Gda?sk,Poland,Slovenia,Serbia,3,0,25,25,25,-,-,15,19,23,-,-,SET 3,16,14,2,0,-,14,1,7,22,2,6,1,9,0,4,20,24,2,0,16,18,1,3,4,4,0,19,23
2022,72,2022/7/6,6,3,Gda?sk,Poland,Serbia,Slovenia,0,3,15,19,23,-,-,25,25,25,-,-,ALL SETS,41,36,3,2,-,36,14,34,84,3,12,0,15,2,16,41,59,6,4,52,62,9,7,18,16,2,67,85
2022,72,2022/7/6,6,3,Gda?sk,Poland,Serbia,Slovenia,0,3,15,19,23,-,-,25,25,25,-,-,SET 1,10,7,1,2,-,7,7,7,21,1,5,0,6,2,3,11,16,3,3,15,21,2,1,3,5,1,16,22
2022,72,2022/7/6,6,3,Gda?sk,Poland,Serbia,Slovenia,0,3,15,19,23,-,-,25,25,25,-,-,SET 2,15,13,2,0,-,13,3,13,29,2,4,0,6,0,7,12,19,3,1,17,21,1,4,7,6,1,24,31
2022,72,2022/7/6,6,3,Gda?sk,Poland,Serbia,Slovenia,0,3,15,19,23,-,-,25,25,25,-,-,SET 3,16,16,0,0,-,16,4,14,34,0,3,0,3,0,6,18,24,0,0,20,20,6,2,8,5,0,27,32
2022,73,2022/7/7,5,3,Osaka,Japan,United States,France,3,2,15,25,22,25,15,25,22,25,14,8,ALL SETS,61,46,9,6,-,46,12,41,99,9,25,36,70,6,20,76,102,14,7,47,68,38,14,61,28,2,74,104
2022,73,2022/7/7,5,3,Osaka,Japan,United States,France,3,2,15,25,22,25,15,25,22,25,14,8,SET 1,8,7,1,0,-,7,4,8,19,1,7,2,10,0,4,11,15,5,3,12,20,2,4,6,9,0,10,19
2022,73,2022/7/7,5,3,Osaka,Japan,United States,France,3,2,15,25,22,25,15,25,22,25,14,8,SET 2,18,14,1,3,-,14,4,8,26,1,3,8,12,3,6,16,25,6,2,10,18,9,2,12,9,1,17,27
2022,73,2022/7/7,5,3,Osaka,Japan,United States,France,3,2,15,25,22,25,15,25,22,25,14,8,SET 3,14,10,2,2,-,10,4,9,23,2,7,10,19,2,4,16,22,2,2,14,18,9,2,15,6,1,21,28
2022,73,2022/7/7,5,3,Osaka,Japan,United States,France,3,2,15,25,22,25,15,25,22,25,14,8,SET 4,15,10,4,1,-,10,0,9,19,4,4,10,18,1,4,20,25,1,0,7,8,10,4,16,2,0,16,18
2022,73,2022/7/7,5,3,Osaka,Japan,United States,France,3,2,15,25,22,25,15,25,22,25,14,8,SET 5,6,5,1,0,-,5,0,7,12,1,4,6,11,0,2,13,15,0,0,4,4,8,2,12,2,0,10,12
2022,73,2022/7/7,5,3,Osaka,Japan,France,United States,2,3,25,22,25,14,8,15,25,22,25,15,ALL SETS,65,53,5,7,-,53,22,52,127,5,6,22,33,7,26,61,94,23,6,53,82,46,18,86,27,1,104,132
2022,73,2022/7/7,5,3,Osaka,Japan,France,United States,2,3,25,22,25,14,8,15,25,22,25,15,SET 1,18,14,1,3,-,14,3,2,19,1,2,5,8,3,5,17,25,5,0,6,11,7,4,14,7,0,13,20
2022,73,2022/7/7,5,3,Osaka,Japan,France,United States,2,3,25,22,25,14,8,15,25,22,25,15,SET 2,12,9,1,2,-,9,4,10,23,1,0,6,7,2,4,16,22,6,3,10,19,6,4,16,4,0,19,23
2022,73,2022/7/7,5,3,Osaka,Japan,France,United States,2,3,25,22,25,14,8,15,25,22,25,15,SET 3,19,14,3,2,-,14,3,17,34,3,1,5,9,2,7,16,25,5,2,11,18,14,4,24,6,0,28,34
2022,73,2022/7/7,5,3,Osaka,Japan,France,United States,2,3,25,22,25,14,8,15,25,22,25,15,SET 4,10,10,0,0,-,10,7,13,30,0,1,2,3,0,6,8,14,4,1,16,21,13,3,21,5,1,29,35
2022,73,2022/7/7,5,3,Osaka,Japan,France,United States,2,3,25,22,25,14,8,15,25,22,25,15,SET 5,6,6,0,0,-,6,5,10,21,0,2,4,6,0,4,4,8,3,0,10,13,6,3,11,5,0,15,20
2022,74,2022/7/7,5,3,Osaka,Japan,Germany,Australia,3,1,20,25,25,26,-,25,16,21,24,-,ALL SETS,65,52,8,5,-,52,16,32,100,8,21,13,42,5,18,72,95,25,4,37,66,30,9,48,35,0,61,96
2022,74,2022/7/7,5,3,Osaka,Japan,Germany,Australia,3,1,20,25,25,26,-,25,16,21,24,-,SET 1,13,12,1,0,-,12,6,5,23,1,6,0,7,0,5,16,21,8,2,9,19,3,1,6,7,0,14,21
2022,74,2022/7/7,5,3,Osaka,Japan,Germany,Australia,3,1,20,25,25,26,-,25,16,21,24,-,SET 2,17,12,2,3,-,12,2,4,18,2,1,4,7,3,5,16,24,4,0,6,10,9,5,16,5,0,12,17
2022,74,2022/7/7,5,3,Osaka,Japan,Germany,Australia,3,1,20,25,25,26,-,25,16,21,24,-,SET 3,16,12,4,0,-,12,4,8,24,4,4,4,12,0,6,19,25,5,0,10,15,5,2,10,5,0,17,22
2022,74,2022/7/7,5,3,Osaka,Japan,Germany,Australia,3,1,20,25,25,26,-,25,16,21,24,-,SET 4,19,16,1,2,-,16,4,15,35,1,10,5,16,2,2,21,25,8,2,12,22,13,1,16,18,0,18,36
2022,74,2022/7/7,5,3,Osaka,Japan,Australia,Germany,1,3,25,16,21,24,-,20,25,25,26,-,ALL SETS,57,48,5,4,-,48,15,27,90,5,11,22,38,4,21,62,87,23,5,49,77,22,18,50,26,1,61,88
2022,74,2022/7/7,5,3,Osaka,Japan,Australia,Germany,1,3,25,16,21,24,-,20,25,25,26,-,SET 1,14,12,0,2,-,12,2,2,16,0,1,5,6,2,5,17,24,7,0,9,16,1,6,9,8,0,7,15
2022,74,2022/7/7,5,3,Osaka,Japan,Australia,Germany,1,3,25,16,21,24,-,20,25,25,26,-,SET 2,10,9,1,0,-,9,3,10,22,1,4,2,7,0,7,10,17,5,3,11,19,4,3,10,7,0,14,21
2022,74,2022/7/7,5,3,Osaka,Japan,Australia,Germany,1,3,25,16,21,24,-,20,25,25,26,-,SET 3,12,11,1,0,-,11,5,5,21,1,3,5,9,0,6,15,21,5,0,14,19,5,4,12,3,1,18,22
2022,74,2022/7/7,5,3,Osaka,Japan,Australia,Germany,1,3,25,16,21,24,-,20,25,25,26,-,SET 4,21,16,3,2,-,16,5,10,31,3,3,10,16,2,3,20,25,6,2,15,23,12,5,19,8,0,22,30
2022,75,2022/7/7,5,3,Osaka,Japan,Canada,Brazil,0,3,18,19,16,-,-,25,25,25,-,-,ALL SETS,42,36,1,5,-,36,16,28,80,1,18,19,38,5,10,40,55,15,4,48,67,23,10,46,26,2,63,91
2022,75,2022/7/7,5,3,Osaka,Japan,Canada,Brazil,0,3,18,19,16,-,-,25,25,25,-,-,SET 1,12,10,0,2,-,10,3,10,23,0,7,7,14,2,6,11,19,5,0,15,20,4,4,12,5,0,19,24
2022,75,2022/7/7,5,3,Osaka,Japan,Canada,Brazil,0,3,18,19,16,-,-,25,25,25,-,-,SET 2,18,15,0,3,-,15,8,10,33,0,7,3,10,3,1,15,19,5,3,17,25,10,1,20,13,1,25,39
2022,75,2022/7/7,5,3,Osaka,Japan,Canada,Brazil,0,3,18,19,16,-,-,25,25,25,-,-,SET 3,12,11,1,0,-,11,5,8,24,1,4,9,14,0,3,14,17,5,1,16,22,9,5,14,8,1,19,28
2022,75,2022/7/7,5,3,Osaka,Japan,Brazil,Canada,3,0,25,25,25,-,-,18,19,16,-,-,ALL SETS,52,43,5,4,-,43,4,27,74,5,14,20,39,4,6,63,73,9,5,31,45,31,11,49,11,0,62,73
2022,75,2022/7/7,5,3,Osaka,Japan,Brazil,Canada,3,0,25,25,25,-,-,18,19,16,-,-,SET 1,17,16,1,0,-,16,1,9,26,1,4,7,12,0,4,20,24,3,2,8,13,13,4,20,3,0,24,27
2022,75,2022/7/7,5,3,Osaka,Japan,Brazil,Canada,3,0,25,25,25,-,-,18,19,16,-,-,SET 2,18,12,3,3,-,12,1,8,21,3,5,10,18,3,0,22,25,2,3,13,18,6,5,14,3,0,16,19
2022,75,2022/7/7,5,3,Osaka,Japan,Brazil,Canada,3,0,25,25,25,-,-,18,19,16,-,-,SET 3,17,15,1,1,-,15,2,10,27,1,5,3,9,1,2,21,24,4,0,10,14,12,2,15,5,0,22,27
2022,76,2022/7/7,6,3,Gda?sk,Poland,Italy,Iran,3,1,25,25,25,25,-,16,27,23,23,-,ALL SETS,73,55,10,8,-,55,16,38,109,10,18,0,28,8,16,75,99,13,8,52,73,20,8,33,26,0,78,104
2022,76,2022/7/7,6,3,Gda?sk,Poland,Italy,Iran,3,1,25,25,25,25,-,16,27,23,23,-,SET 1,16,13,1,2,-,13,3,6,22,1,2,0,3,2,4,19,25,1,2,7,10,4,0,5,7,0,14,21
2022,76,2022/7/7,6,3,Gda?sk,Poland,Italy,Iran,3,1,25,25,25,25,-,16,27,23,23,-,SET 2,20,19,0,1,-,19,5,12,36,0,9,0,9,1,7,17,25,4,2,18,24,5,1,7,8,0,25,33
2022,76,2022/7/7,6,3,Gda?sk,Poland,Italy,Iran,3,1,25,25,25,25,-,16,27,23,23,-,SET 3,18,12,4,2,-,12,4,9,25,4,6,0,10,2,3,20,25,3,1,15,19,4,3,9,5,0,18,23
2022,76,2022/7/7,6,3,Gda?sk,Poland,Italy,Iran,3,1,25,25,25,25,-,16,27,23,23,-,SET 4,19,11,5,3,-,11,4,11,26,5,1,0,6,3,2,19,24,5,3,12,20,7,4,12,6,0,21,27
2022,76,2022/7/7,6,3,Gda?sk,Poland,Iran,Italy,1,3,16,27,23,23,-,25,25,25,25,-,ALL SETS,64,49,7,8,-,49,17,42,108,7,16,2,25,8,17,65,90,9,8,66,83,23,5,32,13,0,101,114
2022,76,2022/7/7,6,3,Gda?sk,Poland,Iran,Italy,1,3,16,27,23,23,-,25,25,25,25,-,SET 1,11,7,2,2,-,7,3,9,19,2,4,0,6,2,6,8,16,3,2,16,21,3,1,5,6,0,14,20
2022,76,2022/7/7,6,3,Gda?sk,Poland,Iran,Italy,1,3,16,27,23,23,-,25,25,25,25,-,SET 2,18,13,3,2,-,13,2,11,26,3,5,1,9,2,3,22,27,1,1,16,18,8,3,14,0,0,29,29
2022,76,2022/7/7,6,3,Gda?sk,Poland,Iran,Italy,1,3,16,27,23,23,-,25,25,25,25,-,SET 3,18,15,2,1,-,15,5,8,28,2,5,0,7,1,4,18,23,3,2,17,22,5,1,6,5,0,24,29
2022,76,2022/7/7,6,3,Gda?sk,Poland,Iran,Italy,1,3,16,27,23,23,-,25,25,25,25,-,SET 4,17,14,0,3,-,14,7,14,35,0,2,1,3,3,4,17,24,2,3,17,22,7,0,7,2,0,34,36
2022,77,2022/7/7,6,3,Gda?sk,Poland,Slovenia,Bulgaria,3,1,25,22,25,25,-,22,25,18,16,-,ALL SETS,66,53,10,3,-,53,15,23,91,10,8,2,20,3,13,80,96,4,4,56,64,16,5,27,24,2,68,94
2022,77,2022/7/7,6,3,Gda?sk,Poland,Slovenia,Bulgaria,3,1,25,22,25,25,-,22,25,18,16,-,SET 1,20,15,5,0,-,15,8,4,27,5,4,2,11,0,4,21,25,2,1,16,19,5,0,9,10,0,18,28
2022,77,2022/7/7,6,3,Gda?sk,Poland,Slovenia,Bulgaria,3,1,25,22,25,25,-,22,25,18,16,-,SET 2,13,12,1,0,-,12,4,7,23,1,1,0,2,0,5,17,22,1,2,17,20,4,1,7,5,1,17,23
2022,77,2022/7/7,6,3,Gda?sk,Poland,Slovenia,Bulgaria,3,1,25,22,25,25,-,22,25,18,16,-,SET 3,19,15,2,2,-,15,2,6,23,2,3,0,5,2,4,19,25,0,1,12,13,3,2,5,4,0,19,23
2022,77,2022/7/7,6,3,Gda?sk,Poland,Slovenia,Bulgaria,3,1,25,22,25,25,-,22,25,18,16,-,SET 4,14,11,2,1,-,11,1,6,18,2,0,0,2,1,0,23,24,1,0,11,12,4,2,6,5,1,14,20
2022,77,2022/7/7,6,3,Gda?sk,Poland,Bulgaria,Slovenia,1,3,22,25,18,16,-,25,22,25,25,-,ALL SETS,58,45,9,4,-,45,21,34,100,9,18,0,27,4,18,60,82,9,3,71,83,5,7,13,22,1,76,99
2022,77,2022/7/7,6,3,Gda?sk,Poland,Bulgaria,Slovenia,1,3,22,25,18,16,-,25,22,25,25,-,SET 1,16,9,6,1,-,9,7,12,28,6,3,0,9,1,3,18,22,2,0,19,21,2,2,5,5,0,21,26
2022,77,2022/7/7,6,3,Gda?sk,Poland,Bulgaria,Slovenia,1,3,22,25,18,16,-,25,22,25,25,-,SET 2,17,13,2,2,-,13,5,5,23,2,5,0,7,2,5,18,25,4,0,13,17,2,0,2,5,0,18,23
2022,77,2022/7/7,6,3,Gda?sk,Poland,Bulgaria,Slovenia,1,3,22,25,18,16,-,25,22,25,25,-,SET 3,12,10,1,1,-,10,3,10,23,1,7,0,8,1,5,12,18,1,2,18,21,0,3,3,5,0,17,22
2022,77,2022/7/7,6,3,Gda?sk,Poland,Bulgaria,Slovenia,1,3,22,25,18,16,-,25,22,25,25,-,SET 4,13,13,0,0,-,13,6,7,26,0,3,0,3,0,5,12,17,2,1,21,24,1,2,3,7,1,20,28
2022,78,2022/7/7,6,3,Gda?sk,Poland,Poland,China,3,0,26,25,25,-,-,24,16,18,-,-,ALL SETS,56,40,4,12,-,40,10,12,62,4,13,0,17,12,10,53,75,11,2,30,43,9,4,13,17,0,43,60
2022,78,2022/7/7,6,3,Gda?sk,Poland,Poland,China,3,0,26,25,25,-,-,24,16,18,-,-,SET 1,17,9,2,6,-,9,5,6,20,2,4,0,6,6,6,14,26,5,1,10,16,2,1,3,5,0,15,20
2022,78,2022/7/7,6,3,Gda?sk,Poland,Poland,China,3,0,26,25,25,-,-,24,16,18,-,-,SET 2,17,13,0,4,-,13,1,4,18,0,5,0,5,4,1,19,24,2,0,9,11,6,2,8,5,0,15,20
2022,78,2022/7/7,6,3,Gda?sk,Poland,Poland,China,3,0,26,25,25,-,-,24,16,18,-,-,SET 3,22,18,2,2,-,18,4,2,24,2,4,0,6,2,3,20,25,4,1,11,16,1,1,2,7,0,13,20
2022,78,2022/7/7,6,3,Gda?sk,Poland,China,Poland,0,3,24,16,18,-,-,26,25,25,-,-,ALL SETS,44,34,8,2,-,34,8,18,60,8,5,0,13,2,16,41,59,12,12,41,65,6,6,13,15,0,44,59
2022,78,2022/7/7,6,3,Gda?sk,Poland,China,Poland,0,3,24,16,18,-,-,26,25,25,-,-,SET 1,17,12,4,1,-,12,3,1,16,4,2,0,6,1,8,15,24,5,6,9,20,2,1,3,4,0,10,14
2022,78,2022/7/7,6,3,Gda?sk,Poland,China,Poland,0,3,24,16,18,-,-,26,25,25,-,-,SET 2,14,14,0,0,-,14,2,5,21,0,2,0,2,0,6,11,17,4,4,15,23,1,2,4,5,0,17,22
2022,78,2022/7/7,6,3,Gda?sk,Poland,China,Poland,0,3,24,16,18,-,-,26,25,25,-,-,SET 3,13,8,4,1,-,8,3,12,23,4,1,0,5,1,2,15,18,3,2,17,22,3,3,6,6,0,17,23
2022,79,2022/7/8,5,3,Osaka,Japan,Australia,Argentina,1,3,25,23,19,15,-,21,25,25,25,-,ALL SETS,56,46,7,3,-,46,18,30,94,7,17,16,40,3,15,65,83,30,8,43,81,21,11,46,33,1,57,91
2022,79,2022/7/8,5,3,Osaka,Japan,Australia,Argentina,1,3,25,23,19,15,-,21,25,25,25,-,SET 1,21,17,2,2,-,17,5,5,27,2,4,1,7,2,7,15,24,8,1,10,19,6,1,12,5,0,21,26
2022,79,2022/7/8,5,3,Osaka,Japan,Australia,Argentina,1,3,25,23,19,15,-,21,25,25,25,-,SET 2,15,14,1,0,-,14,1,5,20,1,2,5,8,0,6,18,24,8,1,13,22,3,3,9,8,1,11,20
2022,79,2022/7/8,5,3,Osaka,Japan,Australia,Argentina,1,3,25,23,19,15,-,21,25,25,25,-,SET 3,10,7,2,1,-,7,7,8,22,2,4,4,10,1,1,17,19,7,2,10,19,5,2,10,9,0,12,21
2022,79,2022/7/8,5,3,Osaka,Japan,Australia,Argentina,1,3,25,23,19,15,-,21,25,25,25,-,SET 4,10,8,2,0,-,8,5,12,25,2,7,6,15,0,1,15,16,7,4,10,21,7,5,15,11,0,13,24
2022,79,2022/7/8,5,3,Osaka,Japan,Argentina,Australia,3,1,21,25,25,25,-,25,23,19,15,-,ALL SETS,74,54,12,8,-,54,19,29,102,12,17,15,44,8,14,73,95,33,3,32,68,34,17,62,48,0,52,100
2022,79,2022/7/8,5,3,Osaka,Japan,Argentina,Australia,3,1,21,25,25,25,-,25,23,19,15,-,SET 1,12,8,3,1,-,8,3,6,17,3,5,3,11,1,3,18,22,5,2,10,17,5,8,13,8,0,9,17
2022,79,2022/7/8,5,3,Osaka,Japan,Argentina,Australia,3,1,21,25,25,25,-,25,23,19,15,-,SET 2,18,16,1,1,-,16,7,7,30,1,7,3,11,1,2,21,24,11,0,7,18,10,3,16,19,0,9,28
2022,79,2022/7/8,5,3,Osaka,Japan,Argentina,Australia,3,1,21,25,25,25,-,25,23,19,15,-,SET 3,22,15,5,2,-,15,5,6,26,5,4,4,13,2,6,17,25,9,1,8,18,8,1,10,9,0,17,26
2022,79,2022/7/8,5,3,Osaka,Japan,Argentina,Australia,3,1,21,25,25,25,-,25,23,19,15,-,SET 4,22,15,3,4,-,15,4,10,29,3,1,5,9,4,3,17,24,8,0,7,15,11,5,23,12,0,17,29
2022,80,2022/7/8,5,3,Osaka,Japan,France,Brazil,3,0,25,25,25,-,-,21,22,21,-,-,ALL SETS,66,49,6,11,-,49,6,31,86,6,15,15,36,11,21,41,73,12,5,43,60,27,3,41,24,1,61,86
2022,80,2022/7/8,5,3,Osaka,Japan,France,Brazil,3,0,25,25,25,-,-,21,22,21,-,-,SET 1,25,17,5,3,-,17,2,13,32,5,6,5,16,3,5,16,24,4,3,15,22,10,1,15,6,1,26,33
2022,80,2022/7/8,5,3,Osaka,Japan,France,Brazil,3,0,25,25,25,-,-,21,22,21,-,-,SET 2,21,16,0,5,-,16,2,11,29,0,5,5,10,5,7,13,25,3,1,14,18,11,2,20,7,0,22,29
2022,80,2022/7/8,5,3,Osaka,Japan,France,Brazil,3,0,25,25,25,-,-,21,22,21,-,-,SET 3,20,16,1,3,-,16,2,7,25,1,4,5,10,3,9,12,24,5,1,14,20,6,0,6,11,0,13,24
2022,80,2022/7/8,5,3,Osaka,Japan,Brazil,France,0,3,21,22,21,-,-,25,25,25,-,-,ALL SETS,38,31,2,5,-,31,9,30,70,2,22,17,41,5,6,55,66,10,11,31,52,25,9,41,12,0,61,73
2022,80,2022/7/8,5,3,Osaka,Japan,Brazil,France,0,3,21,22,21,-,-,25,25,25,-,-,SET 1,14,10,1,3,-,10,5,9,24,1,9,8,18,3,0,19,22,6,3,10,19,7,3,13,5,0,20,25
2022,80,2022/7/8,5,3,Osaka,Japan,Brazil,France,0,3,21,22,21,-,-,25,25,25,-,-,SET 2,13,12,0,1,-,12,0,15,27,0,6,7,13,1,4,17,22,1,5,12,18,11,2,16,3,0,26,29
2022,80,2022/7/8,5,3,Osaka,Japan,Brazil,France,0,3,21,22,21,-,-,25,25,25,-,-,SET 3,11,9,1,1,-,9,4,6,19,1,7,2,10,1,2,19,22,3,3,9,15,7,4,12,4,0,15,19
2022,81,2022/7/8,5,3,Osaka,Japan,Japan,Canada,3,1,25,25,22,25,-,20,16,25,20,-,ALL SETS,66,54,5,7,-,54,8,43,105,5,23,23,51,7,15,74,96,22,8,35,65,39,14,71,33,0,67,100
2022,81,2022/7/8,5,3,Osaka,Japan,Japan,Canada,3,1,25,25,22,25,-,20,16,25,20,-,SET 1,18,14,1,3,-,14,3,19,36,1,8,10,19,3,3,19,25,4,0,12,16,16,4,27,8,0,26,34
2022,81,2022/7/8,5,3,Osaka,Japan,Japan,Canada,3,1,25,25,22,25,-,20,16,25,20,-,SET 2,21,15,3,3,-,15,1,10,26,3,5,4,12,3,5,16,24,5,2,9,16,7,1,14,11,0,14,25
2022,81,2022/7/8,5,3,Osaka,Japan,Japan,Canada,3,1,25,25,22,25,-,20,16,25,20,-,SET 3,14,13,0,1,-,13,2,7,22,0,8,6,14,1,3,19,23,4,4,10,18,9,5,17,6,0,15,21
2022,81,2022/7/8,5,3,Osaka,Japan,Japan,Canada,3,1,25,25,22,25,-,20,16,25,20,-,SET 4,13,12,1,0,-,12,2,7,21,1,2,3,6,0,4,20,24,9,2,4,15,7,4,13,8,0,12,20
2022,81,2022/7/8,5,3,Osaka,Japan,Canada,Japan,1,3,20,16,25,20,-,25,25,22,25,-,ALL SETS,62,50,4,8,-,50,18,43,111,4,19,22,45,8,17,57,82,21,7,53,81,36,15,61,47,1,57,105
2022,81,2022/7/8,5,3,Osaka,Japan,Canada,Japan,1,3,20,16,25,20,-,25,25,22,25,-,SET 1,15,14,1,0,-,14,4,17,35,1,4,10,15,0,4,16,20,8,3,11,22,13,7,25,15,0,17,32
2022,81,2022/7/8,5,3,Osaka,Japan,Canada,Japan,1,3,20,16,25,20,-,25,25,22,25,-,SET 2,11,8,1,2,-,8,6,9,23,1,5,6,12,2,1,14,17,3,3,13,19,9,5,16,9,0,13,22
2022,81,2022/7/8,5,3,Osaka,Japan,Canada,Japan,1,3,20,16,25,20,-,25,25,22,25,-,SET 3,20,16,0,4,-,16,2,11,29,0,5,2,7,4,6,14,24,4,1,15,20,8,2,11,12,0,15,27
2022,81,2022/7/8,5,3,Osaka,Japan,Canada,Japan,1,3,20,16,25,20,-,25,25,22,25,-,SET 4,16,12,2,2,-,12,6,6,24,2,5,4,11,2,6,13,21,6,0,14,20,6,1,9,11,1,12,24
2022,82,2022/7/8,6,3,Gda?sk,Poland,Netherlands,Bulgaria,1,3,25,16,21,21,-,22,25,25,25,-,ALL SETS,57,48,3,6,-,48,22,36,106,3,22,1,26,6,11,67,84,18,5,61,84,19,5,29,26,2,87,115
2022,82,2022/7/8,6,3,Gda?sk,Poland,Netherlands,Bulgaria,1,3,25,16,21,21,-,22,25,25,25,-,SET 1,15,12,1,2,-,12,5,10,27,1,4,0,5,2,0,22,24,3,0,17,20,6,3,10,4,0,25,29
2022,82,2022/7/8,6,3,Gda?sk,Poland,Netherlands,Bulgaria,1,3,25,16,21,21,-,22,25,25,25,-,SET 2,12,10,1,1,-,10,6,10,26,1,4,0,5,1,4,12,17,6,1,14,21,3,1,5,6,0,22,28
2022,82,2022/7/8,6,3,Gda?sk,Poland,Netherlands,Bulgaria,1,3,25,16,21,21,-,22,25,25,25,-,SET 3,12,10,0,2,-,10,6,10,26,0,9,1,10,2,4,15,21,1,1,19,21,3,1,6,6,1,22,29
2022,82,2022/7/8,6,3,Gda?sk,Poland,Netherlands,Bulgaria,1,3,25,16,21,21,-,22,25,25,25,-,SET 4,18,16,1,1,-,16,5,6,27,1,5,0,6,1,3,18,22,8,3,11,22,7,0,8,10,1,18,29
2022,82,2022/7/8,6,3,Gda?sk,Poland,Bulgaria,Netherlands,3,1,22,25,25,25,-,25,16,21,21,-,ALL SETS,70,53,12,5,-,53,12,37,102,12,18,0,30,5,12,79,96,10,6,57,73,10,7,21,20,2,82,104
2022,82,2022/7/8,6,3,Gda?sk,Poland,Bulgaria,Netherlands,3,1,22,25,25,25,-,25,16,21,21,-,SET 1,18,14,4,0,-,14,4,11,29,4,7,0,11,0,3,20,23,2,2,20,24,1,1,3,8,2,20,30
2022,82,2022/7/8,6,3,Gda?sk,Poland,Bulgaria,Netherlands,3,1,22,25,25,25,-,25,16,21,21,-,SET 2,19,14,4,1,-,14,2,7,23,4,4,0,8,1,3,20,24,0,1,12,13,1,2,3,5,0,18,23
2022,82,2022/7/8,6,3,Gda?sk,Poland,Bulgaria,Netherlands,3,1,22,25,25,25,-,25,16,21,21,-,SET 3,17,13,3,1,-,13,4,7,24,3,3,0,6,1,4,20,25,5,2,10,17,3,1,6,3,0,21,24
2022,82,2022/7/8,6,3,Gda?sk,Poland,Bulgaria,Netherlands,3,1,22,25,25,25,-,25,16,21,21,-,SET 4,16,12,1,3,-,12,2,12,26,1,4,0,5,3,2,19,24,3,1,15,19,5,3,9,4,0,23,27
